'Sys_93','_Payslip - Laser','Payslip - Laser','ShiftRate_CheckBox'
'Sys_94','_Payslip - Laser','Payslip - Laser','ShiftFrequency_CheckBox'
'Sys_95','_Payslip - Laser','Payslip - Laser','LDRateAmt_CheckBox'
'Sys_96','_Payslip - Laser','Payslip - Laser','LDFrequency_CheckBox'
'Sys_97','_Payslip - Laser','Payslip - Laser','PrePrintedPaySlip_CheckBox'
'Sys_98','_Payslip - Laser','Payslip - Laser','Loan_CheckBox'
'Sys_99','_Payslip - Laser','Payslip - Laser','IncludeZeroSubTotal_CheckBox'
'Sys_100','_Payslip - Laser','Payslip - Laser','PayElement_CheckBox'
'Sys_101','_Payslip - Laser','Payslip - Laser','CoverPage_CheckBox'
'Sys_102','_Payslip - Laser','Payslip - Laser','CompanyAddress_CheckBox'
'Sys_103','_Payslip - Laser','Payslip - Laser','IncludeZeroNetWage_CheckBox'
'Sys_104','_Payslip - Laser','Payslip - Laser','BankDetail_CheckBox'
'Sys_105','_Payslip - Laser','Payslip - Laser','Legend_CheckBox'
'Sys_106','_Payslip - Laser','Payslip - Laser','PPHeaderOption_RadioGroup'
'Sys_107','_Payslip - Laser','Payslip - Laser','Leave_CheckBox'
'Sys_108','_Payslip - Laser','Payslip - Laser','YTDDetail_CheckBox'
'Sys_109','_Payslip - Laser','Payslip - Laser','SignatureLine_CheckBox'
'Sys_110','_Payslip - Laser','Payslip - Laser','WageDetail_CheckBox'
'Sys_111','_Payslip - Laser','Payslip - Laser','Global_RadioButton'
'Sys_112','_Payslip - Laser','Payslip - Laser','Employee_RadioButton'
