'EPESetup','HR Process','OrganisationIndustry','',1,0,''
'EPESetup','HR Process','OrganisationType','',1,0,''
'EPESetup','HR Process','RecruitCode','',1,0,''
'EPESetup','HR Process','ResponsibilityId','',1,0,''
'EPESetup','HR Process','SalaryType','',1,0,''
'EPESetup','HR Process','SkillCode','',1,0,''
'EPESetup','HR Process','TreatmentTypeId','',1,0,''
'EPESetup','Income Tax Process','CompanyIDType','',1,0,''
'EPESetup','Income Tax Process','Sec2ItemsNo','',1,0,''
'EPESetup','Income Tax Process','Sec3No','',1,0,''
'EPESetup','Leave Process','LeaveCode','',1,0,''
'EPESetup','Lve Summary Process','LeaveReasonId','',1,0,''
'EPESetup','Lve Summary Process','LeaveTypeId','',1,0,''
'EPESetup','OT Process','OTCode','',1,0,''
'EPESetup','Pay Element Process','PayElementCode','',1,0,''
'EPESetup','Shift Process','ShiftCode','',1,0,''
'EPESetup','Time Sheet Detail','TMSExchangeRateId','',1,0,''
'EPESetup','Time Sheet Detail','TMSPaymentType','',1,0,''
'EPESetup','YTD Process','YTDAllowanceId','',1,0,''
'EPESetup','YTD Process','YTDAllowanceRecurFor','',1,0,''
'EPESetup','YTD Process','YTDBasicRateType','',1,0,''
'EPESetup','YTD Process','YTDCPFClass','',1,0,''
'EPESetup','YTD Process','YTDCPFStatus','',1,0,''
'EPESetup','YTD Process','YTDLveTypeFunctCode','',1,0,''
'EPESetup','YTD Process','YTDOTId','',1,0,''
'EPESetup','YTD Process','YTDShiftId','',1,0,''
